stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
21621,United Kingdom,59062.04,6326,12.989733059548255,33.04109390051406,487,0.0030622322135427345,0.10958536534526757,A,2.5436314779561093,Z,AZ
21931,United Kingdom,57970.16,27170,47.170138888888886,52.58254506862254,576,0.0030056207231620594,0.11561148138447305,A,1.1147422141894214,Z,AZ
22910,United Kingdom,57888.340000000004,18184,86.5904761904762,94.06209851881145,210,0.0030013785425717504,0.1186128599270448,A,1.0862868834662562,Z,AZ
85099C,United Kingdom,57491.37,29726,53.36804308797127,73.39657176396712,557,0.002980796552484546,0.12159365647952936,A,1.3752906705419392,Z,AZ
22112,United Kingdom,57142.75,10762,24.797235023041473,32.28797088593182,434,0.0029627213997420183,0.12455637787927137,A,1.3020794800682411,Z,AZ
20685,United Kingdom,55032.96,8071,15.46168582375479,30.94269775829787,522,0.0028533335949555544,0.12740971147422692,A,2.0012499355509217,Z,AZ
22470,United Kingdom,54151.170000000006,17770,41.713615023474176,98.79834555691309,426,0.0028076147924289262,0.13021732626665583,A,2.3684915704696103,Z,AZ
22411,United Kingdom,53571.82,25136,46.634508348794064,53.77536572982828,539,0.0027775768148562583,0.1329949030815121,A,1.1531238911671484,Z,AZ
22189,United Kingdom,53249.770000000004,17853,37.58526315789474,205.165032351195,475,0.002760879256079565,0.13575578233759167,A,5.458656268796148,Z,AZ
15056N,United Kingdom,52591.04,9635,21.175824175824175,66.14035160382345,455,0.0027267256063575602,0.13848250794394923,A,3.1233897228582945,Z,AZ
21623,United Kingdom,51394.68,7158,23.09032258064516,135.64897912300123,310,0.0026646970660126282,0.14114720500996186,A,5.874711305969598,Z,AZ
22178,United Kingdom,50801.15,38808,69.79856115107914,106.36979045880607,556,0.002633923887746114,0.14378112889770797,A,1.5239539140150529,Z,AZ
84946,United Kingdom,50186.69,37102,68.32780847145489,81.66895703145299,543,0.00260206553666421,0.14638319443437217,A,1.19525210684273,Z,AZ
22469,United Kingdom,49358.21,27743,65.8978622327791,123.09180283020676,421,0.002559110736181939,0.14894230517055412,A,1.867917997026891,Z,AZ
22111,United Kingdom,48464.01,9398,23.43640897755611,41.333600993287746,401,0.0025127485034288897,0.15145505367398301,A,1.7636490740911244,Z,AZ
48194,United Kingdom,47778.48,7602,14.647398843930636,45.44198375960903,519,0.0024772053347650582,0.15393225900874807,A,3.1023927349693614,Z,AZ
21843,United Kingdom,47235.25,4270,8.57429718875502,19.759711007059984,498,0.002449040096900555,0.15638129910564863,A,2.304528356326902,Z,AZ
21733,United Kingdom,47186.020000000004,16302,31.654368932038835,60.05594793712167,515,0.0024464876335607735,0.15882778673920941,A,1.8972404114598,Z,AZ
22457,United Kingdom,46627.950000000004,15044,32.21413276231264,42.37358342609936,467,0.002417552975506094,0.1612453397147155,A,1.315372471416405,Z,AZ
84029E,United Kingdom,45746.51,11255,34.003021148036254,82.24083253651773,331,0.0023718523196820636,0.16599719118659192,A,2.418633102584395,Z,AZ
21232,United Kingdom,45359.85,34488,60.71830985915493,86.46811739325341,568,0.002351804879605689,0.1683489960661976,A,1.424086368573647,Z,AZ
21181,United Kingdom,44886.72,22050,52.87769784172662,72.05511316449976,417,0.0023272741670330543,0.17067627023323065,A,1.3626749292333966,Z,AZ
21929,United Kingdom,44831.72,22393,43.229729729729726,73.00371817141493,518,0.002324422542339006,0.17300069277556965,A,1.6887387135619585,Z,AZ
48187,United Kingdom,43889.85,6923,14.24485596707819,43.04645924924298,486,0.0022755887286920427,0.1752762815042617,A,3.021895015908145,Z,AZ
22355,United Kingdom,43276.39,28490,52.08409506398537,69.62695116826013,547,0.0022437822253318484,0.17752006372959353,A,1.3368179111631553,Z,AZ
21928,United Kingdom,42762.02,22358,42.91362763915547,64.33325365212588,521,0.0022171133127158946,0.17973717704230943,A,1.499133426637337,Z,AZ
22139,United Kingdom,42246.71,8419,16.221579961464354,20.416773249740892,519,0.0021903956632415332,0.18192757270555096,A,1.2586180444964394,Z,AZ
82494L,United Kingdom,42173.8,14246,26.879245283018868,31.53472810940425,530,0.00218661544585166,0.18411418815140262,A,1.173199908604819,Z,AZ
22090,United Kingdom,41391.75,13399,25.2811320754717,34.78508445864949,530,0.002146067935088383,0.186260256086491,A,1.375930648786046,Z,AZ
21523,United Kingdom,41183.17,6192,13.914606741573033,39.2376897277551,445,0.0021352535372941186,0.18839550962378512,A,2.8198921073725804,Z,AZ
15056BL,United Kingdom,41171.29,8508,21.64885496183206,64.94671171203315,393,0.0021346375863602043,0.19053014721014533,A,3.000006782184888,Z,AZ
21212,United Kingdom,40992.61,71687,122.1243611584327,163.53044993944818,587,0.002125373435445068,0.19265552064559038,A,1.3390485599126212,Z,AZ
20914,United Kingdom,40796.560000000005,14256,25.27659574468085,35.562889309336455,564,0.00211520868960383,0.1947707293351942,A,1.4069493245276208,Z,AZ
20727,United Kingdom,40209.89,23034,39.713793103448275,75.29470584474896,580,0.0020847911867082456,0.19685552052190244,A,1.8959333763112962,Z,AZ
82482,United Kingdom,40159.73,16143,31.224371373307545,37.46248699721969,517,0.0020821905049872736,0.19893771102688973,A,1.19978354565834,Z,AZ
48185,United Kingdom,39987.21,5922,13.39819004524887,49.28430912540353,442,0.002073245736037871,0.2010109567629276,A,3.6784303670091796,Z,AZ
21175,United Kingdom,38603.08,17243,32.906488549618324,104.2292334841523,524,0.002001481748987459,0.2050150049152407,A,3.1674371249606104,Z,AZ
71477,United Kingdom,38430.56,12247,33.01078167115903,91.94766368110919,371,0.001992536980038056,0.20700754189527876,A,2.785382806049768,Z,AZ
23084,United Kingdom,37894.16,15168,107.57446808510639,173.95193236074292,141,0.0019647258621128317,0.20897226775739158,A,1.617037345916716,Z,AZ
20713,United Kingdom,37683.35,16958,38.10786516853933,177.2525608302534,445,0.001953795843899154,0.21092606360129074,A,4.651337986169523,Z,AZ
82486,United Kingdom,37544.8,4677,9.206692913385826,10.5728707616332,508,0.001946612342056239,0.21287267594334697,A,1.1483896401346303,Z,AZ
23298,United Kingdom,37259.82,7322,39.365591397849464,46.92173701220951,186,0.0019318367783233332,0.2148045127216703,A,1.191947976546158,Z,AZ
85066,United Kingdom,36837.85,2935,6.479028697571744,13.24438859075722,453,0.0019099585951933798,0.2167144713168637,A,2.0441935371764974,Z,AZ
21915,United Kingdom,36542.25,30978,80.88250652741515,260.719823705989,383,0.0018946324086559147,0.21860910372551962,A,3.223438972154231,Z,AZ
22083,United Kingdom,36254.11,12087,23.607421875,38.64637439664459,512,0.001879693006122406,0.220488796731642,A,1.6370434095376876,Z,AZ
23203,United Kingdom,36168.88,17478,95.50819672131148,116.8207920702352,183,0.0018752740248010656,0.22236407075644307,A,1.2231493848754458,Z,AZ
22383,United Kingdom,36138.36,20378,37.52854511970534,37.695108855702415,543,0.0018736916323344776,0.22423776238877755,A,1.004438321162352,Z,AZ
23284,United Kingdom,35469.34,5117,35.04794520547945,63.50034832288727,146,0.0018390044695560776,0.2260767668583336,A,1.811813729752109,Z,AZ
84078A,United Kingdom,34345.060000000005,836,3.542372881355932,7.323113008325645,236,0.0017807131129920003,0.2278574799713256,A,2.0672902750775743,Z,AZ
20728,United Kingdom,33890.090000000004,18903,33.45663716814159,75.67174570868835,565,0.001757123955045618,0.23139370872303577,A,2.2617857655085922,Z,AZ
22138,United Kingdom,33742.41,4648,9.078125,91.26431877040565,512,0.0017494670835034906,0.23314317580653926,A,10.053212394674633,Z,AZ
21485,United Kingdom,33635.05,6782,17.661458333333332,33.00114681065041,384,0.001743900712100709,0.23488707651863996,A,1.868540308948652,Z,AZ
21479,United Kingdom,32995.13,7086,30.54310344827586,71.30543924917224,232,0.0017107223180240687,0.23659779883666404,A,2.3345839550956757,Z,AZ
22727,United Kingdom,32585.86,8140,23.45821325648415,56.57998952049531,347,0.001689502600959832,0.23828730143762386,A,2.411947956217675,Z,AZ
22188,United Kingdom,32574.18,12375,37.728658536585364,238.16486753991464,328,0.0016888970195702599,0.23997619845719412,A,6.312571842674101,Z,AZ
22699,United Kingdom,32394.49,10836,29.050938337801608,55.50297948438476,373,0.0016795805024561966,0.24165577895965032,A,1.9105399914798373,Z,AZ
22379,United Kingdom,31789.510000000002,14203,28.06916996047431,62.13932889999178,506,0.0016482136677761028,0.2433039926274264,A,2.2137928904735507,Z,AZ
21166,United Kingdom,31349.46,16429,35.25536480686695,63.517411237366545,466,0.0016253980778376332,0.24492939070526404,A,1.8016381786239462,Z,AZ
84029G,United Kingdom,31337.18,7404,20.566666666666666,35.88881002815179,360,0.0016247613878150348,0.24655415209307907,A,1.7449988668469265,Z,AZ
22865,United Kingdom,30798.660000000003,14157,70.785,88.88227646922505,200,0.0015968403527197854,0.24815099244579886,A,1.2556654159670135,Z,AZ
85152,United Kingdom,30429.050000000003,15479,30.173489278752438,52.79225868495274,513,0.001577676916298566,0.24972866936209742,A,1.7496239230816433,Z,AZ
22960,United Kingdom,30052.52,6842,23.272108843537413,29.005720942854243,294,0.0015581546936431132,0.25128682405574054,A,1.246372691785903,Z,AZ
22726,United Kingdom,29866.84,6913,22.517915309446256,32.01677723316375,307,0.0015485276086760072,0.25283535166441656,A,1.4218357602460974,Z,AZ
22720,United Kingdom,29331.89,5521,20.91287878787879,48.437133267086956,264,0.001520791669947262,0.25435614333436385,A,2.3161389571655415,Z,AZ
21524,United Kingdom,29275.03,4246,8.976744186046512,20.061702710597704,473,0.0015178436084908335,0.2558739869428547,A,2.2348528926313502,Z,AZ
15036,United Kingdom,29219.2,38092,89.0,203.45860795804353,428,0.0015149489501877665,0.25738893589304246,A,2.286051774809478,Z,AZ
20724,United Kingdom,28907.42,23871,43.088447653429604,44.48968562149868,554,0.001498783867513034,0.25888771976055547,A,1.0325200383021351,Z,AZ
22866,United Kingdom,28885.440000000002,12925,70.62841530054645,90.46275210165008,183,0.001497644254589849,0.26038536401514534,A,1.2808265868163995,Z,AZ
22501,United Kingdom,28583.39,2488,8.491467576791809,20.676671775591803,293,0.0014819836502473543,0.2618673476653927,A,2.4349939028329572,Z,AZ
22384,United Kingdom,28500.16,17154,31.766666666666666,35.662211386350506,540,0.001477668364369434,0.2633450160297621,A,1.122629949203059,Z,AZ
22666,United Kingdom,28394.850000000002,8785,21.374695863746958,43.617245885392485,411,0.001472208280796158,0.26481722431055826,A,2.0406019418208663,Z,AZ
20726,United Kingdom,28354.23,15482,27.99638336347197,71.67483934821124,553,0.0014701022263402992,0.26628732653689857,A,2.5601463738251398,Z,AZ
82483,United Kingdom,28192.79,4758,10.2987012987013,14.366807613367737,462,0.0014617319301474428,0.267749058467046,A,1.395011584147939,Z,AZ
22867,United Kingdom,27682.820000000003,12415,67.47282608695652,93.13776927909825,184,0.0014352911475070127,0.269184349614553,A,1.3803745104594507,Z,AZ
22622,United Kingdom,27548.739999999998,2758,9.543252595155709,24.637772304047978,289,0.0014283394049801406,0.27061268901953317,A,2.581695502490887,Z,AZ
22697,United Kingdom,27427.27,8618,22.859416445623342,25.468459273062923,377,0.0014220414622240314,0.27345813450210776,A,1.1141342708220843,Z,AZ
22385,United Kingdom,27382.02,14268,31.636363636363637,55.62845721863274,451,0.0014196953528166556,0.2748778298549244,A,1.7583707741521843,Z,AZ
22659,United Kingdom,27292.07,14732,38.973544973544975,89.31914191593403,378,0.0014150316502488443,0.2762928615051733,A,2.2917890065315683,Z,AZ
20712,United Kingdom,26747.06,11495,24.048117154811717,40.97669975818209,478,0.0013867741234396972,0.277679635628613,A,1.7039462796355842,Z,AZ
22382,United Kingdom,26648.54,15442,28.9718574108818,30.664954460586685,533,0.0013816660858968315,0.2790613017145098,A,1.0584393684427345,Z,AZ
48188,United Kingdom,26596.52,4688,12.843835616438357,46.942509222034744,365,0.0013789689674134791,0.2804402706819233,A,3.654866865623439,Z,AZ
82583,United Kingdom,26459.96,11349,24.095541401273884,56.555013710751446,471,0.0013718886425367666,0.2818121593244601,A,2.347115292780327,Z,AZ
48184,United Kingdom,26215.6,3998,9.995,29.604578237691186,400,0.0013592191332597197,0.2831713784577198,A,2.9619387931657015,Z,AZ
72741,United Kingdom,26165.53,18511,43.25,81.05094604507056,428,0.001356623117833702,0.28452800157555347,A,1.8740103131808221,Z,AZ
22077,United Kingdom,26118.039999999997,13754,27.28968253968254,32.84779364605679,504,0.0013541608695296957,0.2858821624450832,A,1.2036707865066616,Z,AZ
21930,United Kingdom,26093.81,12644,24.840864440078587,34.08471700204565,509,0.0013529045992326635,0.28723506704431584,A,1.3721228214205343,Z,AZ
84978,United Kingdom,25813.53,18866,35.9352380952381,45.9571198683508,525,0.0013383727197917947,0.28857343976410765,A,1.278887306842159,Z,AZ
21731,United Kingdom,25809.84,14446,30.34873949579832,70.09119036532937,476,0.001338181401698685,0.2899116211658063,A,2.309525585898988,Z,AZ
20679,United Kingdom,25777.420000000002,4967,13.991549295774648,65.34283716722,355,0.0013365004985608482,0.29124812166436714,A,4.670164524735877,Z,AZ
22835,United Kingdom,25664.48,4888,18.307116104868914,33.079240501834356,267,0.0013306448168709248,0.2925787664812381,A,1.8069061403416065,Z,AZ
23199,United Kingdom,25368.54,12245,62.15736040609137,100.65890376555228,197,0.0013153010021080783,0.2938940674833462,A,1.6194205015772805,Z,AZ
48111,United Kingdom,25294.52,4131,11.348901098901099,40.27175898557009,364,0.0013114632337471066,0.29520553071709327,A,3.5485161633375726,Z,AZ
47590B,United Kingdom,25178.63,4807,11.957711442786069,27.515413095967045,402,0.001305454601278139,0.2965109853183714,A,2.30106013409169,Z,AZ
22158,United Kingdom,24871.43,7174,28.696,50.66088912313904,250,0.0012895269811688383,0.29780051229954024,A,1.7654338278205688,Z,AZ
22084,United Kingdom,24782.23,8493,25.42814371257485,47.44080476028636,334,0.0012849021643923095,0.29908541446393255,A,1.8656810067038319,Z,AZ
85014B,United Kingdom,24775.33,5054,12.666666666666666,54.16303943531065,399,0.0012845444151125109,0.30036995887904505,A,4.276029429103473,Z,AZ
20711,United Kingdom,24755.47,11776,26.285714285714285,61.35686912076735,448,0.0012835147193593509,0.3016534735984044,A,2.334228716550932,Z,AZ
82600,United Kingdom,24721.82,11704,24.434237995824635,53.301732065729695,479,0.0012817700435238106,0.3029352436419282,A,2.1814362320133736,Z,AZ
71459,United Kingdom,24701.19,29977,68.7545871559633,105.12086902868718,436,0.001280700425024934,0.3042159440669531,A,1.5289288086368753,Z,AZ
23201,United Kingdom,24367.97,11504,58.39593908629442,83.16829252415864,197,0.00126342372719674,0.3067509331690867,A,1.4242136324112702,Z,AZ
22752,United Kingdom,23996.65,2912,10.58909090909091,513.4838946836945,275,0.0012441716311713965,0.3079951048002581,A,48.491782636681315,Z,AZ
22734,United Kingdom,23786.19,8068,43.84782608695652,79.26829792141089,184,0.0012332597596603173,0.3092283645599184,A,1.8078045138249386,Z,AZ
22087,United Kingdom,23784.120000000003,7809,24.02769230769231,31.815476413393615,325,0.001233152434876378,0.3104615169947948,A,1.3241170232235784,Z,AZ
22507,United Kingdom,23708.010000000002,5059,12.775252525252526,49.27014135406955,396,0.0012292063047770327,0.3116907232995718,A,3.8566862969384346,Z,AZ
21217,United Kingdom,23634.98,2177,5.1465721040189125,6.876519656183208,423,0.0012254198656605538,0.31291614316523236,A,1.3361358817480464,Z,AZ
22149,United Kingdom,23458.56,11189,23.117768595041323,46.42329962212462,484,0.0012162728905964822,0.31413241605582887,A,2.008121996345367,Z,AZ
21955,United Kingdom,23435.39,3829,10.46174863387978,36.92624876551648,366,0.0012150715788844621,0.3153474876347133,A,3.5296440449671023,Z,AZ
21977,United Kingdom,23266.03,46324,83.46666666666667,172.7440780060528,555,0.0012062906487356627,0.316553778283449,A,2.0696175479958403,Z,AZ
84997B,United Kingdom,23250.63,6183,14.213793103448277,27.220769941799496,435,0.0012054921938213293,0.3177592704772703,A,1.9150954107525118,Z,AZ
84755,United Kingdom,23234.25,36925,75.66598360655738,121.38861648512272,488,0.0012046429281397202,0.31896391340541,A,1.604269325517668,Z,AZ
22624,United Kingdom,22870.22,2625,6.679389312977099,7.413721946195298,393,0.0011857688020056423,0.3201496822074157,A,1.1099400856589532,Z,AZ
21231,United Kingdom,22672.670000000002,18064,37.94957983193277,46.87503633494093,476,0.0011755262845818389,0.3213252084919975,A,1.2351924986399403,Z,AZ
84077,United Kingdom,22646.25,99760,221.19733924611972,537.0666572260985,451,0.0011741564677742616,0.3224993649597718,A,2.4279978188549562,Z,AZ
21314,United Kingdom,22618.350000000002,11398,23.598343685300208,72.46126563894552,483,0.0011727099163385537,0.3236720748761103,A,3.070608115775635,Z,AZ
37503,United Kingdom,22590.13,2064,11.278688524590164,21.989356426980297,183,0.0011712467736318985,0.3248433216497422,A,1.949637706461916,Z,AZ
48173C,United Kingdom,22540.81,3941,12.712903225806452,47.247932726033724,310,0.001168689643997163,0.3260120112937394,A,3.7165336577189683,Z,AZ
23245,United Kingdom,22401.05,4399,28.19871794871795,56.3862737668795,156,0.0011614434064109785,0.3271734547001504,A,1.9996041617715847,Z,AZ
22607,United Kingdom,22270.85,2408,8.19047619047619,12.483344990888744,294,0.001154692833044341,0.3283281475331948,A,1.5241293302829282,Z,AZ
20971,United Kingdom,22263.73,16377,35.21935483870968,159.56495019733944,465,0.0011543236772657663,0.32948247121046054,A,4.5306040081677255,Z,AZ
21527,United Kingdom,22078.04,2783,8.724137931034482,21.61190885154133,319,0.0011446960738214433,0.330627167284282,A,2.4772543742873463,Z,AZ
20972,United Kingdom,21906.14,17777,35.06311637080868,54.858459273893246,507,0.0011357834504595004,0.3317629507347415,A,1.5645631350545017,Z,AZ
22171,United Kingdom,21844.46,3139,8.132124352331607,30.190660878930323,386,0.0011325854829844298,0.33289553621772594,A,3.712518349559447,Z,AZ
21790,United Kingdom,21697.38,24852,44.940325497287525,65.39873562163378,553,0.0011249597200753286,0.33402049593780125,A,1.4552350232884064,Z,AZ
23344,United Kingdom,21669.670000000002,9185,69.58333333333333,91.61136314620778,132,0.0011235230197067455,0.335144018957508,A,1.3165704883287346,Z,AZ
22499,United Kingdom,21613.14,3453,9.78186968838527,15.624336710103826,353,0.001120592067998481,0.3362646110255065,A,1.5972750821507822,Z,AZ
