stock_code,market_id,observed_days,avg_daily_demand,demand_std,avg_forecast_sales,forecast_error,forecast_bias,stockout_risk_rate,overstock_risk_rate,stockout_risk_flag,overstock_risk_flag,negative_actual_sales_count,lead_time_days,z_score,available_stock_assumption,suggested_safety_stock,suggested_reorder_point,source
23108,Germany,2,9.0,1.4142135623730951,3.785627672158563,0.5793747030934929,-0.5793747030934929,1.0,0.0,True,False,0,7,1.65,3.785627672158563,6.173734688177004,69.173734688177,model
84356,Germany,1,24.0,0.0,10.118824403810583,0.5783823165078924,-0.5783823165078924,1.0,0.0,True,False,0,7,1.65,10.118824403810583,0.0,168.0,model
22065,Malta,1,48.0,0.0,20.254834851922585,0.5780242739182795,-0.5780242739182795,1.0,0.0,True,False,0,7,1.65,20.254834851922585,0.0,336.0,model
85095,United Kingdom,5,3.6,5.813776741499454,1.5193718643614387,0.5779522598996003,-0.5779522598996003,1.0,0.0,True,False,0,7,1.65,1.5193718643614387,25.379982269497354,50.57998226949735,model
21372,United Kingdom,2,2.0,1.4142135623730951,0.8536204416859096,0.5731897791570453,-0.5731897791570453,1.0,0.0,True,False,0,7,1.65,0.8536204416859096,6.173734688177004,20.173734688177003,model
22749,Italy,1,12.0,0.0,5.184927938552214,0.5679226717873155,-0.5679226717873155,1.0,0.0,True,False,0,7,1.65,5.184927938552214,0.0,84.0,model
22752,Norway,1,24.0,0.0,10.371689618787633,0.5678462658838487,-0.5678462658838487,1.0,0.0,True,False,0,7,1.65,10.371689618787633,0.0,168.0,model
84029E,Germany,1,24.0,0.0,10.44158224402511,0.5649340731656204,-0.5649340731656204,1.0,0.0,True,False,0,7,1.65,10.44158224402511,0.0,168.0,model
22795,Netherlands,1,16.0,0.0,6.99139774899295,0.5630376406879406,-0.5630376406879406,1.0,0.0,True,False,0,7,1.65,6.99139774899295,0.0,112.0,model
22438,Germany,1,50.0,0.0,22.0145973833994,0.5597080523320119,-0.5597080523320119,1.0,0.0,True,False,0,7,1.65,22.0145973833994,0.0,350.0,model
22045,EIRE,1,200.0,0.0,88.05942295696182,0.5597028852151908,-0.5597028852151908,1.0,0.0,True,False,0,7,1.65,88.05942295696182,0.0,1400.0,model
22554,Netherlands,1,192.0,0.0,85.11552525394966,0.5566899726356789,-0.5566899726356789,1.0,0.0,True,False,0,7,1.65,85.11552525394966,0.0,1344.0,model
22418,Germany,1,48.0,0.0,21.31957305484218,0.5558422280241212,-0.5558422280241212,1.0,0.0,True,False,0,7,1.65,21.31957305484218,0.0,336.0,model
21871,Germany,1,36.0,0.0,16.025570352211375,0.5548452679941285,-0.5548452679941285,1.0,0.0,True,False,0,7,1.65,16.025570352211375,0.0,252.0,model
22940,Germany,1,16.0,0.0,7.12590885879535,0.5546306963252906,-0.5546306963252906,1.0,0.0,True,False,0,7,1.65,7.12590885879535,0.0,112.0,model
22573,EIRE,2,36.0,16.97056274847714,16.074407912389383,0.5534886691002949,-0.5534886691002949,1.0,0.0,True,False,0,7,1.65,16.074407912389383,74.08481625812404,326.084816258124,model
22693,Norway,2,192.0,0.0,86.23049564835662,0.5508828351648093,-0.5508828351648093,1.0,0.0,True,False,0,7,1.65,86.23049564835662,0.0,1344.0,model
21124,France,1,48.0,0.0,21.662099465147858,0.548706261142753,-0.548706261142753,1.0,0.0,True,False,0,7,1.65,21.662099465147858,0.0,336.0,model
37500,Germany,1,12.0,0.0,5.418368603228449,0.548469283064296,-0.548469283064296,1.0,0.0,True,False,0,7,1.65,5.418368603228449,0.0,84.0,model
22417,Netherlands,1,240.0,0.0,108.62393673379708,0.5474002636091788,-0.5474002636091788,1.0,0.0,True,False,0,7,1.65,108.62393673379708,0.0,1680.0,model
21199,Japan,1,48.0,0.0,21.8573139918833,0.5446392918357646,-0.5446392918357646,1.0,0.0,True,False,0,7,1.65,21.8573139918833,0.0,336.0,model
21198,Japan,1,48.0,0.0,21.8573139918833,0.5446392918357646,-0.5446392918357646,1.0,0.0,True,False,0,7,1.65,21.8573139918833,0.0,336.0,model
21197,Japan,1,48.0,0.0,21.8573139918833,0.5446392918357646,-0.5446392918357646,1.0,0.0,True,False,0,7,1.65,21.8573139918833,0.0,336.0,model
23010,Netherlands,1,12.0,0.0,5.474997592869554,0.5437502005942039,-0.5437502005942039,1.0,0.0,True,False,0,7,1.65,5.474997592869554,0.0,84.0,model
23008,Netherlands,1,12.0,0.0,5.474997592869554,0.5437502005942039,-0.5437502005942039,1.0,0.0,True,False,0,7,1.65,5.474997592869554,0.0,84.0,model
22236,Netherlands,1,24.0,0.0,10.992238081315282,0.5419900799451965,-0.5419900799451965,1.0,0.0,True,False,0,7,1.65,10.992238081315282,0.0,168.0,model
22580,Norway,1,24.0,0.0,11.08617456618169,0.5380760597424296,-0.5380760597424296,1.0,0.0,True,False,0,7,1.65,11.08617456618169,0.0,168.0,model
23210,Germany,1,144.0,0.0,66.5886560176513,0.5375787776551992,-0.5375787776551992,1.0,0.0,True,False,0,7,1.65,66.5886560176513,0.0,1008.0,model
22128,Netherlands,1,120.0,0.0,55.666822077824925,0.5361098160181257,-0.5361098160181257,1.0,0.0,True,False,0,7,1.65,55.666822077824925,0.0,840.0,model
21231,Italy,1,36.0,0.0,16.748441052613142,0.5347655263163016,-0.5347655263163016,1.0,0.0,True,False,0,7,1.65,16.748441052613142,0.0,252.0,model
21232,Italy,1,36.0,0.0,16.748441052613142,0.5347655263163016,-0.5347655263163016,1.0,0.0,True,False,0,7,1.65,16.748441052613142,0.0,252.0,model
23079,France,1,8.0,0.0,3.724250569415229,0.5344686788230963,-0.5344686788230963,1.0,0.0,True,False,0,7,1.65,3.724250569415229,0.0,56.0,model
22859,United Kingdom,1,12.0,0.0,5.593782358567612,0.5338514701193656,-0.5338514701193656,1.0,0.0,True,False,0,7,1.65,5.593782358567612,0.0,84.0,model
84031A,EIRE,2,24.0,0.0,11.223814200692903,0.532341074971129,-0.532341074971129,1.0,0.0,True,False,0,7,1.65,11.223814200692903,0.0,168.0,model
22897,EIRE,1,20.0,0.0,9.354024436454289,0.5322987781772855,-0.5322987781772855,1.0,0.0,True,False,0,7,1.65,9.354024436454289,0.0,140.0,model
21292,United Kingdom,3,42.666666666666664,46.188021535170066,20.00512168662052,0.5311299604698315,-0.5311299604698315,1.0,0.0,True,False,0,7,1.65,20.00512168662052,201.63333057805698,500.2999972447236,model
23296,EIRE,1,16.0,0.0,7.519015699897405,0.5300615187564122,-0.5300615187564122,1.0,0.0,True,False,0,7,1.65,7.519015699897405,0.0,112.0,model
51014L,Italy,1,72.0,0.0,33.9689114580079,0.5282095630832235,-0.5282095630832235,1.0,0.0,True,False,0,7,1.65,33.9689114580079,0.0,504.0,model
84997D,Finland,2,72.0,0.0,34.03144526714306,0.5273410379563463,-0.5273410379563463,1.0,0.0,True,False,0,7,1.65,34.03144526714306,0.0,504.0,model
21122,France,1,48.0,0.0,22.767462113746657,0.525677872630278,-0.525677872630278,1.0,0.0,True,False,0,7,1.65,22.767462113746657,0.0,336.0,model
85034C,Spain,1,24.0,0.0,11.405090346315504,0.524787902236854,-0.524787902236854,1.0,0.0,True,False,0,7,1.65,11.405090346315504,0.0,168.0,model
23243,Norway,2,12.0,0.0,5.713396244897368,0.5238836462585527,-0.5238836462585527,1.0,0.0,True,False,0,7,1.65,5.713396244897368,0.0,84.0,model
22944,Sweden,1,72.0,0.0,34.28375204827265,0.5238367771073242,-0.5238367771073242,1.0,0.0,True,False,0,7,1.65,34.28375204827265,0.0,504.0,model
84997A,Denmark,1,24.0,0.0,11.45045019893726,0.5228979083776142,-0.5228979083776142,1.0,0.0,True,False,0,7,1.65,11.45045019893726,0.0,168.0,model
21500,EIRE,1,75.0,0.0,36.01979651289276,0.5197360464947632,-0.5197360464947632,1.0,0.0,True,False,0,7,1.65,36.01979651289276,0.0,525.0,model
23191,France,1,24.0,0.0,11.604288903478608,0.516487962355058,-0.516487962355058,1.0,0.0,True,False,0,7,1.65,11.604288903478608,0.0,168.0,model
20728,Spain,1,200.0,0.0,96.89785590986668,0.5155107204506666,-0.5155107204506666,1.0,0.0,True,False,0,7,1.65,96.89785590986668,0.0,1400.0,model
22504,Belgium,1,6.0,0.0,2.9178800700425214,0.5136866549929131,-0.5136866549929131,1.0,0.0,True,False,0,7,1.65,2.9178800700425214,0.0,42.0,model
23284,France,1,6.0,0.0,2.9178800700425214,0.5136866549929131,-0.5136866549929131,1.0,0.0,True,False,0,7,1.65,2.9178800700425214,0.0,42.0,model
22635,Norway,2,6.0,2.8284271247461903,2.921937560632678,0.5130104065612203,-0.5130104065612203,1.0,0.0,True,False,0,7,1.65,2.921937560632678,12.347469376354008,54.347469376354006,model
23345,France,1,24.0,0.0,11.705572574690123,0.5122678093879115,-0.5122678093879115,1.0,0.0,True,False,0,7,1.65,11.705572574690123,0.0,168.0,model
82494L,Germany,1,18.0,0.0,8.828900028265869,0.5095055539852296,-0.5095055539852296,1.0,0.0,True,False,0,7,1.65,8.828900028265869,0.0,126.0,model
84796A,United Kingdom,1,2.0,0.0,0.9871366822766356,0.5064316588616822,-0.5064316588616822,1.0,0.0,True,False,0,7,1.65,0.9871366822766356,0.0,14.0,model
22505,Netherlands,1,48.0,0.0,23.8829877623055,0.5024377549519687,-0.5024377549519687,1.0,0.0,True,False,0,7,1.65,23.8829877623055,0.0,336.0,model
22726,Denmark,1,24.0,0.0,11.988279521985024,0.500488353250624,-0.500488353250624,1.0,0.0,True,False,0,7,1.65,11.988279521985024,0.0,168.0,model
22299,France,1,48.0,0.0,24.00065651062905,0.49998632269522814,-0.49998632269522814,1.0,0.0,True,False,0,7,1.65,24.00065651062905,0.0,336.0,model
23391,Netherlands,1,50.0,0.0,25.064877178806316,0.4987024564238737,-0.4987024564238737,1.0,0.0,True,False,0,7,1.65,25.064877178806316,0.0,350.0,model
23583,Netherlands,2,150.0,70.71067811865476,75.24692848061706,0.4983538101292196,-0.4983538101292196,1.0,0.0,True,False,0,7,1.65,75.24692848061706,308.6867344088502,1358.6867344088503,model
21731,Finland,1,24.0,0.0,12.05008350923897,0.4979131871150429,-0.4979131871150429,1.0,0.0,True,False,0,7,1.65,12.05008350923897,0.0,168.0,model
20685,Belgium,1,10.0,0.0,5.039483846328503,0.4960516153671497,-0.4960516153671497,1.0,0.0,True,False,0,7,1.65,5.039483846328503,0.0,70.0,model
20975,USA,1,72.0,0.0,36.3728828037674,0.4948210721698972,-0.4948210721698972,1.0,0.0,True,False,0,7,1.65,36.3728828037674,0.0,504.0,model
20725,Portugal,2,25.0,7.0710678118654755,12.670300408028222,0.4931879836788711,-0.4931879836788711,1.0,0.0,True,False,0,7,1.65,12.670300408028222,30.868673440885015,205.868673440885,model
84987,Netherlands,1,144.0,0.0,73.24106758622,0.49138147509569446,-0.49138147509569446,1.0,0.0,True,False,0,7,1.65,73.24106758622,0.0,1008.0,model
22132,Australia,1,96.0,0.0,48.93372543665416,0.4902736933681859,-0.4902736933681859,1.0,0.0,True,False,0,7,1.65,48.93372543665416,0.0,672.0,model
23552,Netherlands,1,72.0,0.0,36.90342261106055,0.4874524637352702,-0.4874524637352702,1.0,0.0,True,False,0,7,1.65,36.90342261106055,0.0,504.0,model
23076,Netherlands,1,240.0,0.0,123.16986932098528,0.48679221116256133,-0.48679221116256133,1.0,0.0,True,False,0,7,1.65,123.16986932098528,0.0,1680.0,model
21111,EIRE,1,24.0,0.0,12.331864995183814,0.48617229186734107,-0.48617229186734107,1.0,0.0,True,False,0,7,1.65,12.331864995183814,0.0,168.0,model
22580,Australia,1,12.0,0.0,6.18948254026361,0.48420978831136585,-0.48420978831136585,1.0,0.0,True,False,0,7,1.65,6.18948254026361,0.0,84.0,model
23112,Netherlands,1,12.0,0.0,6.18948254026361,0.48420978831136585,-0.48420978831136585,1.0,0.0,True,False,0,7,1.65,6.18948254026361,0.0,84.0,model
23083,Netherlands,1,96.0,0.0,49.59460356926317,0.48338954615350865,-0.48338954615350865,1.0,0.0,True,False,0,7,1.65,49.59460356926317,0.0,672.0,model
47567B,EIRE,1,6.0,0.0,3.107252831412518,0.4821245280979137,-0.4821245280979137,1.0,0.0,True,False,0,7,1.65,3.107252831412518,0.0,42.0,model
22138,Unspecified,1,9.0,0.0,4.671141106804415,0.48098432146617615,-0.48098432146617615,1.0,0.0,True,False,0,7,1.65,4.671141106804415,0.0,63.0,model
22629,Netherlands,1,256.0,0.0,132.9689779482508,0.48058992988964533,-0.48058992988964533,1.0,0.0,True,False,0,7,1.65,132.9689779482508,0.0,1792.0,model
16016,Norway,2,40.0,0.0,20.863606029737753,0.47840984925655616,-0.47840984925655616,1.0,0.0,True,False,0,7,1.65,20.863606029737753,0.0,280.0,model
23240,Belgium,1,12.0,0.0,6.2621301782578085,0.47815581847851596,-0.47815581847851596,1.0,0.0,True,False,0,7,1.65,6.2621301782578085,0.0,84.0,model
84969,EIRE,1,12.0,0.0,6.2621301782578085,0.47815581847851596,-0.47815581847851596,1.0,0.0,True,False,0,7,1.65,6.2621301782578085,0.0,84.0,model
85035C,EIRE,1,24.0,0.0,12.539700767185934,0.4775124680339194,-0.4775124680339194,1.0,0.0,True,False,0,7,1.65,12.539700767185934,0.0,168.0,model
16225,France,1,24.0,0.0,12.539700767185934,0.4775124680339194,-0.4775124680339194,1.0,0.0,True,False,0,7,1.65,12.539700767185934,0.0,168.0,model
22998,Norway,2,72.0,0.0,37.826516687198634,0.47463171267779675,-0.47463171267779675,1.0,0.0,True,False,0,7,1.65,37.826516687198634,0.0,504.0,model
47590b,United Kingdom,1,1.0,0.0,0.5262607088752278,0.4737392911247722,-0.4737392911247722,1.0,0.0,True,False,0,7,1.65,0.5262607088752278,0.0,7.0,model
22469,EIRE,2,18.0,8.48528137423857,9.548685137096879,0.46951749238350676,-0.46951749238350676,1.0,0.0,True,False,0,7,1.65,9.548685137096879,37.04240812906202,163.042408129062,model
17012D,EIRE,1,24.0,0.0,12.7490284733493,0.4687904802771125,-0.4687904802771125,1.0,0.0,True,False,0,7,1.65,12.7490284733493,0.0,168.0,model
22728,Denmark,1,24.0,0.0,12.755307593796392,0.4685288502584837,-0.4685288502584837,1.0,0.0,True,False,0,7,1.65,12.755307593796392,0.0,168.0,model
23505,Japan,1,100.0,0.0,53.17553177462061,0.4682446822537939,-0.4682446822537939,1.0,0.0,True,False,0,7,1.65,53.17553177462061,0.0,700.0,model
22339,EIRE,2,96.0,0.0,51.21211683084492,0.46654044967869873,-0.46654044967869873,1.0,0.0,True,False,0,7,1.65,51.21211683084492,0.0,672.0,model
22979,Germany,1,24.0,0.0,12.808784744885529,0.46630063562976964,-0.46630063562976964,1.0,0.0,True,False,0,7,1.65,12.808784744885529,0.0,168.0,model
22197,Spain,1,24.0,0.0,12.830342266348683,0.46540240556880486,-0.46540240556880486,1.0,0.0,True,False,0,7,1.65,12.830342266348683,0.0,168.0,model
23155,Germany,1,24.0,0.0,12.830342266348683,0.46540240556880486,-0.46540240556880486,1.0,0.0,True,False,0,7,1.65,12.830342266348683,0.0,168.0,model
37500,Italy,1,12.0,0.0,6.421888130258742,0.46484265581177153,-0.46484265581177153,1.0,0.0,True,False,0,7,1.65,6.421888130258742,0.0,84.0,model
23355,Portugal,1,12.0,0.0,6.421888130258742,0.46484265581177153,-0.46484265581177153,1.0,0.0,True,False,0,7,1.65,6.421888130258742,0.0,84.0,model
21243,Netherlands,1,96.0,0.0,51.380111846656064,0.46479050159733265,-0.46479050159733265,1.0,0.0,True,False,0,7,1.65,51.380111846656064,0.0,672.0,model
22899,Netherlands,1,100.0,0.0,53.530771972729134,0.46469228027270865,-0.46469228027270865,1.0,0.0,True,False,0,7,1.65,53.530771972729134,0.0,700.0,model
22356,Netherlands,2,200.0,0.0,107.23218484216635,0.4638390757891683,-0.4638390757891683,1.0,0.0,True,False,0,7,1.65,107.23218484216635,0.0,1400.0,model
72598,Denmark,1,36.0,0.0,19.35657800445387,0.46231727765405917,-0.46231727765405917,1.0,0.0,True,False,0,7,1.65,19.35657800445387,0.0,252.0,model
22531,France,1,72.0,0.0,38.83809152411692,0.46058206216504277,-0.46058206216504277,1.0,0.0,True,False,0,7,1.65,38.83809152411692,0.0,504.0,model
23503,France,1,20.0,0.0,10.788953743731604,0.4605523128134198,-0.4605523128134198,1.0,0.0,True,False,0,7,1.65,10.788953743731604,0.0,140.0,model
22725,France,1,8.0,0.0,4.321149258014672,0.459856342748166,-0.459856342748166,1.0,0.0,True,False,0,7,1.65,4.321149258014672,0.0,56.0,model
22065,Spain,1,48.0,0.0,25.92785878750387,0.45983627526033605,-0.45983627526033605,1.0,0.0,True,False,0,7,1.65,25.92785878750387,0.0,336.0,model
23493,Norway,2,30.0,0.0,16.267802311256833,0.45773992295810556,-0.45773992295810556,1.0,0.0,True,False,0,7,1.65,16.267802311256833,0.0,210.0,model
23342,Belgium,1,8.0,0.0,4.340387171999124,0.4574516035001095,-0.4574516035001095,1.0,0.0,True,False,0,7,1.65,4.340387171999124,0.0,56.0,model
22780,Spain,1,8.0,0.0,4.351913823548906,0.45601077205638674,-0.45601077205638674,1.0,0.0,True,False,0,7,1.65,4.351913823548906,0.0,56.0,model
23254,EIRE,1,8.0,0.0,4.351913823548906,0.45601077205638674,-0.45601077205638674,1.0,0.0,True,False,0,7,1.65,4.351913823548906,0.0,56.0,model
20718,France,1,20.0,0.0,10.915796748095504,0.4542101625952248,-0.4542101625952248,1.0,0.0,True,False,0,7,1.65,10.915796748095504,0.0,140.0,model
22385,Germany,1,20.0,0.0,10.91869470248915,0.4540652648755425,-0.4540652648755425,1.0,0.0,True,False,0,7,1.65,10.91869470248915,0.0,140.0,model
22946,France,1,10.0,0.0,5.474997592869554,0.4525002407130446,-0.4525002407130446,1.0,0.0,True,False,0,7,1.65,5.474997592869554,0.0,70.0,model
21537,EIRE,4,9.0,2.0,4.929065814445065,0.45232602061721505,-0.45232602061721505,1.0,0.0,True,False,0,7,1.65,4.929065814445065,8.730979326513149,71.73097932651315,model
23200,Finland,2,25.0,7.0710678118654755,13.6929725501652,0.452281097993392,-0.452281097993392,1.0,0.0,True,False,0,7,1.65,13.6929725501652,30.868673440885015,205.868673440885,model
22982,EIRE,1,24.0,0.0,13.176614792451998,0.45097438364783343,-0.45097438364783343,1.0,0.0,True,False,0,7,1.65,13.176614792451998,0.0,168.0,model
21479,EIRE,1,12.0,0.0,6.595887209760115,0.4503427325199904,-0.4503427325199904,1.0,0.0,True,False,0,7,1.65,6.595887209760115,0.0,84.0,model
22595,EIRE,1,24.0,0.0,13.276136872109042,0.4468276303287899,-0.4468276303287899,1.0,0.0,True,False,0,7,1.65,13.276136872109042,0.0,168.0,model
20717,EIRE,1,30.0,0.0,16.63835944722091,0.44538801842596965,-0.44538801842596965,1.0,0.0,True,False,0,7,1.65,16.63835944722091,0.0,210.0,model
21677,France,1,24.0,0.0,13.34310791007652,0.4440371704134783,-0.4440371704134783,1.0,0.0,True,False,0,7,1.65,13.34310791007652,0.0,168.0,model
22602,Portugal,1,24.0,0.0,13.34310791007652,0.4440371704134783,-0.4440371704134783,1.0,0.0,True,False,0,7,1.65,13.34310791007652,0.0,168.0,model
20728,Germany,1,20.0,0.0,11.126548237211788,0.44367258813941063,-0.44367258813941063,1.0,0.0,True,False,0,7,1.65,11.126548237211788,0.0,140.0,model
23598,France,1,24.0,0.0,13.37916939452076,0.442534608561635,-0.442534608561635,1.0,0.0,True,False,0,7,1.65,13.37916939452076,0.0,168.0,model
46000U,United Kingdom,1,10.0,0.0,5.6060798269408565,0.4393920173059144,-0.4393920173059144,1.0,0.0,True,False,0,7,1.65,5.6060798269408565,0.0,70.0,model
22616,Japan,1,144.0,0.0,80.75611310729334,0.43919365897712953,-0.43919365897712953,1.0,0.0,True,False,0,7,1.65,80.75611310729334,0.0,1008.0,model
51014A,Italy,1,144.0,0.0,80.75611310729334,0.43919365897712953,-0.43919365897712953,1.0,0.0,True,False,0,7,1.65,80.75611310729334,0.0,1008.0,model
21114,EIRE,1,20.0,0.0,11.227831908423305,0.43860840457883477,-0.43860840457883477,1.0,0.0,True,False,0,7,1.65,11.227831908423305,0.0,140.0,model
23238,Netherlands,1,48.0,0.0,26.96301173002746,0.4382705889577612,-0.4382705889577612,1.0,0.0,True,False,0,7,1.65,26.96301173002746,0.0,336.0,model
23581,Netherlands,1,100.0,0.0,56.28993671710554,0.4371006328289446,-0.4371006328289446,1.0,0.0,True,False,0,7,1.65,56.28993671710554,0.0,700.0,model
20750,Japan,1,48.0,0.0,27.034389116215863,0.4367835600788362,-0.4367835600788362,1.0,0.0,True,False,0,7,1.65,27.034389116215863,0.0,336.0,model
22197,Italy,1,100.0,0.0,56.66167190125216,0.43338328098747836,-0.43338328098747836,1.0,0.0,True,False,0,7,1.65,56.66167190125216,0.0,700.0,model
22737,EIRE,2,15.0,7.0710678118654755,8.503743001975808,0.43308379986827944,-0.43308379986827944,1.0,0.0,True,False,0,7,1.65,8.503743001975808,30.868673440885015,135.868673440885,model
23080,Netherlands,1,16.0,0.0,9.0867923760125,0.43207547649921874,-0.43207547649921874,1.0,0.0,True,False,0,7,1.65,9.0867923760125,0.0,112.0,model
23176,EIRE,1,16.0,0.0,9.08744265544024,0.432034834034985,-0.432034834034985,1.0,0.0,True,False,0,7,1.65,9.08744265544024,0.0,112.0,model
84879,Spain,1,48.0,0.0,27.279564492021844,0.43167573974954493,-0.43167573974954493,1.0,0.0,True,False,0,7,1.65,27.279564492021844,0.0,336.0,model
21559,Denmark,1,24.0,0.0,13.644055837018582,0.43149767345755907,-0.43149767345755907,1.0,0.0,True,False,0,7,1.65,13.644055837018582,0.0,168.0,model
22554,Portugal,1,19.0,0.0,10.814174671440142,0.4308329120294662,-0.4308329120294662,1.0,0.0,True,False,0,7,1.65,10.814174671440142,0.0,133.0,model
22163,EIRE,1,48.0,0.0,27.32489118723033,0.4307314335993681,-0.4307314335993681,1.0,0.0,True,False,0,7,1.65,27.32489118723033,0.0,336.0,model
21770,Spain,1,8.0,0.0,4.560570214373351,0.4299287232033311,-0.4299287232033311,1.0,0.0,True,False,0,7,1.65,4.560570214373351,0.0,56.0,model
17003,Germany,1,72.0,0.0,41.06977178661362,0.4295865029636997,-0.4295865029636997,1.0,0.0,True,False,0,7,1.65,41.06977178661362,0.0,504.0,model
20696,United Kingdom,1,1.0,0.0,0.5709533606335846,0.4290466393664154,-0.4290466393664154,1.0,0.0,True,False,0,7,1.65,0.5709533606335846,0.0,7.0,model
22504,Germany,1,1.0,0.0,0.5709533606335846,0.4290466393664154,-0.4290466393664154,1.0,0.0,True,False,0,7,1.65,0.5709533606335846,0.0,7.0,model
16014,Norway,2,60.0,0.0,34.32426213895264,0.4279289643507893,-0.4279289643507893,1.0,0.0,True,False,0,7,1.65,34.32426213895264,0.0,420.0,model
22745,Spain,1,12.0,0.0,6.868121094273198,0.4276565754772335,-0.4276565754772335,1.0,0.0,True,False,0,7,1.65,6.868121094273198,0.0,84.0,model
15060B,United Kingdom,1,27.0,0.0,15.454518607469806,0.42761042194556276,-0.42761042194556276,1.0,0.0,True,False,0,7,1.65,15.454518607469806,0.0,189.0,model
21249,Norway,1,12.0,0.0,6.869736369857267,0.42752196917856106,-0.42752196917856106,1.0,0.0,True,False,0,7,1.65,6.869736369857267,0.0,84.0,model
22326,Norway,1,12.0,0.0,6.869736369857267,0.42752196917856106,-0.42752196917856106,1.0,0.0,True,False,0,7,1.65,6.869736369857267,0.0,84.0,model
21164,Portugal,1,12.0,0.0,6.869736369857267,0.42752196917856106,-0.42752196917856106,1.0,0.0,True,False,0,7,1.65,6.869736369857267,0.0,84.0,model
22331,Australia,1,48.0,0.0,27.56883863668651,0.42564919506903104,-0.42564919506903104,1.0,0.0,True,False,0,7,1.65,27.56883863668651,0.0,336.0,model
20679,Austria,1,24.0,0.0,13.788076953179022,0.4254967936175407,-0.4254967936175407,1.0,0.0,True,False,0,7,1.65,13.788076953179022,0.0,168.0,model
15056BL,Austria,1,24.0,0.0,13.788076953179022,0.4254967936175407,-0.4254967936175407,1.0,0.0,True,False,0,7,1.65,13.788076953179022,0.0,168.0,model
22720,EIRE,3,7.0,4.58257569495584,4.027297021664268,0.42467185404796176,-0.42467185404796176,1.0,0.0,True,False,0,7,1.65,4.027297021664268,20.00518682742053,69.00518682742053,model
84997C,Denmark,1,24.0,0.0,13.816795466116938,0.4243001889117943,-0.4243001889117943,1.0,0.0,True,False,0,7,1.65,13.816795466116938,0.0,168.0,model
